iteration,scenario,dalys_averted,total_cost_usd,cost_per_daly,as_reduction_pct,mn_reduction_pct,fe_reduction_pct
62,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
62,S5_fertilizer_policy,8432584.11764168,50000000,5.929380519951858,18.287555976456428,,
63,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
63,S2_po4_removal,32212791.835122146,151500000,4.703100581142955,67.94543531598528,5.823737446450762,
63,S3_multi_treatment,45754078.936246246,808000000,17.65962770501549,70.39282347754217,68.61881216168173,92.97111170222433
63,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
63,S5_fertilizer_policy,5973209.926828235,50000000,8.370708649536768,12.953966349113163,,
64,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
64,S2_po4_removal,32377288.356922574,151500000,4.679205939975138,65.50883609939338,14.32427211736764,
64,S3_multi_treatment,54447634.80542306,808000000,14.839946728402646,88.82335680541748,69.17891248564058,96.50589474484045
64,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
64,S5_fertilizer_policy,1200851.0161533728,50000000,41.6371384355093,2.6042586555817393,,
65,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
65,S2_po4_removal,37842490.259871855,151500000,4.003436321437082,80.40760402306617,5.05331049717417,
65,S3_multi_treatment,56254016.45109972,808000000,14.363418844988164,89.55489862498492,80.88725519075734,86.7191818242729
65,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
65,S5_fertilizer_policy,15887118.82074853,50000000,3.147203754446662,34.454038131825506,,
66,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
66,S2_po4_removal,26225810.86922779,151500000,5.776751794460755,51.72816969215377,15.663545408811979,
66,S3_multi_treatment,51376040.35867414,808000000,15.727175437403679,80.53657765240749,74.53023302637749,94.53824929330679
66,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
66,S5_fertilizer_policy,4851928.223661244,50000000,10.305181300120351,10.522267877331135,,
67,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
67,S2_po4_removal,19026559.278361924,151500000,7.962553701041172,37.97510856889802,10.003922656705221,
67,S3_multi_treatment,56915932.06381682,808000000,14.196376492508852,97.32632750786001,59.02235247743545,99.27965094586183
67,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
67,S5_fertilizer_policy,10877061.193948857,50000000,4.596829888924048,23.588838565812182,,
68,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
68,S2_po4_removal,28864931.806311943,151500000,5.248583333457633,58.25647368465782,13.214113426916635,
68,S3_multi_treatment,55761653.53141778,808000000,14.490244618458968,94.0233416144214,61.46754072987552,99.22374179665668
68,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
68,S5_fertilizer_policy,8654777.208148815,50000000,5.77715622222176,18.769421146556507,,
69,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
69,S2_po4_removal,35227444.454821385,151500000,4.300624196407328,74.61663276113963,5.417818644494504,
69,S3_multi_treatment,46303115.03157151,808000000,17.450229848446913,74.8651374149597,58.750939932900636,92.39451119535438
69,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
69,S5_fertilizer_policy,4798143.380061038,50000000,10.420697348849117,10.405625893770527,,
70,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
70,S2_po4_removal,22740708.470965683,151500000,6.66206157092372,47.451801173443144,5.676873688585142,
70,S3_multi_treatment,52893845.67546,808000000,15.275879257440153,83.47888171127055,74.63710179890215,99.18665757283442
70,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
70,S5_fertilizer_policy,8549095.128895909,50000000,5.848572187599152,18.5402307924393,,
71,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
71,S2_po4_removal,40106654.398347154,151500000,3.7774280171881776,79.41697567216025,23.010511660830428,
71,S3_multi_treatment,52688060.613009214,808000000,15.33554263715861,88.00567397901091,59.52372270229445,99.08747022394496
71,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
71,S5_fertilizer_policy,6376193.771734841,50000000,7.841668837237353,13.827908371929107,,
72,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
72,S2_po4_removal,38593339.584313914,151500000,3.9255478181415655,79.78900960181471,11.891087350501376,
72,S3_multi_treatment,58125300.22698843,808000000,13.90100346741665,94.17585365647602,85.28345664551227,57.022113490031515
72,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
72,S5_fertilizer_policy,9640442.053533167,50000000,5.1864841593726805,20.90701038166197,,
73,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
73,S2_po4_removal,14805986.029306695,151500000,10.232347896325425,25.77156626511185,19.28697352283457,
73,S3_multi_treatment,56323896.408128686,808000000,14.345598432060697,94.89491061567216,64.22201300040496,90.97776240885345
73,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
73,S5_fertilizer_policy,12355322.38081365,50000000,4.046838962101391,26.794710434443296,,
74,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
74,S2_po4_removal,28736268.898041546,151500000,5.272083183016329,54.805045338086956,22.86818505045279,
74,S3_multi_treatment,39320904.344436914,808000000,20.548866143113393,66.27729983276461,38.41242941590908,94.30383254504441
74,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
74,S5_fertilizer_policy,7330739.993262082,50000000,6.820593834450083,15.898011345675215,,
75,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
75,S2_po4_removal,34196813.32679811,151500000,4.430237360195139,70.42110947330681,11.383649932536438,
75,S3_multi_treatment,55436053.29510266,808000000,14.575352175573805,88.69799118489135,78.38441906813878,85.32055022477351
75,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
75,S5_fertilizer_policy,5996106.661670618,50000000,8.3387442587736,13.003621984238379,,
76,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
76,S2_po4_removal,26170533.88870027,151500000,5.788953356638002,53.99868830302271,8.38922322446272,
76,S3_multi_treatment,52472626.038195826,808000000,15.398505106488122,82.39606416593736,83.42099179859486,58.98944795805474
76,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
76,S5_fertilizer_policy,11649233.126947857,50000000,4.292128027237806,25.263430511906744,,
77,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
77,S2_po4_removal,30075733.620357357,151500000,5.037283609183659,62.937692360766604,6.959295202727714,
77,S3_multi_treatment,55678385.677483045,808000000,14.511914994812146,88.7443703224009,78.94345257137131,89.69158052868521
77,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
77,S5_fertilizer_policy,5251719.753438003,50000000,9.520690811284785,11.38928679795004,,
78,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
78,S2_po4_removal,31983397.44743588,151500000,4.736832609762219,66.9651373689864,7.2930147441090565,
78,S3_multi_treatment,47225216.015727095,808000000,17.109503527329917,79.5234140822213,52.374422514422605,84.06302075439392
78,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
78,S5_fertilizer_policy,16088735.797704302,50000000,3.1077643780522823,34.89128034612718,,
79,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
79,S2_po4_removal,35956389.04663934,151500000,4.213437556354395,74.70332508497903,9.964743548484877,
79,S3_multi_treatment,56227520.67574304,808000000,14.37018723730739,89.81456293619823,78.26893268976389,94.75641117868571
79,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
79,S5_fertilizer_policy,12343803.380314484,50000000,4.05061539458239,26.76972943650927,,
80,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
80,S2_po4_removal,31098136.758778334,151500000,4.871674504976084,64.96073036264397,7.550349171057025,
80,S3_multi_treatment,46526694.96997377,808000000,17.36637430450297,70.76096501744233,73.91798791592265,86.55146189892801
80,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
80,S5_fertilizer_policy,9978104.236106515,50000000,5.010971905772569,21.63929078097916,,
81,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
81,S2_po4_removal,29257202.292319722,151500000,5.178212136837503,59.86063896601029,10.921234644898785,
81,S3_multi_treatment,44451349.53582591,808000000,18.177175911133727,63.04326915328691,82.35517552492621,93.12619435097477
81,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
81,S5_fertilizer_policy,4182173.1708032414,50000000,11.955506852050519,9.069785121300136,,
82,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
82,S2_po4_removal,20403440.162127115,151500000,7.425218433566632,42.876776669213214,4.174300277843604,
82,S3_multi_treatment,56744026.159014285,808000000,14.239384384458981,90.21669095340842,84.40548248525782,75.5462129105702
82,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
82,S5_fertilizer_policy,6658384.150615394,50000000,7.509329421219832,14.439888315182648,,
83,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
83,S2_po4_removal,27894943.736325912,151500000,5.431091793266844,57.47529553482813,9.189818902418967,
83,S3_multi_treatment,47294293.29137878,808000000,17.084513664723463,81.05679682419708,48.601265745785625,81.93728250690334
83,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
83,S5_fertilizer_policy,7971659.0769266635,50000000,6.272220063289089,17.287958182300795,,
84,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
84,S2_po4_removal,33956975.0658302,151500000,4.4615281457284315,71.73211296479144,5.811240438406784,
84,S3_multi_treatment,56499452.28056744,808000000,14.301023592009326,93.19733539084983,69.73300389529076,94.93289538638547
84,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
84,S5_fertilizer_policy,12244294.351783767,50000000,4.083534629557147,26.553926438990246,,
85,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
85,S2_po4_removal,37411387.74332711,151500000,4.0495691055198115,79.31857334401884,5.5222843984866525,
85,S3_multi_treatment,48170617.0076936,808000000,16.773710826061244,77.81321053902663,69.56685061662213,56.11581653432063
85,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
85,S5_fertilizer_policy,7147009.272172131,50000000,6.995933277249537,15.499558653160953,,
86,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
86,S2_po4_removal,24000372.214026324,151500000,6.312402101474918,47.4038290895061,14.136135554144483,
86,S3_multi_treatment,37628161.94350824,808000000,21.473278477249654,55.96317004701101,59.06151863712352,92.19823530630555
86,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
86,S5_fertilizer_policy,16556250.832288273,50000000,3.0200073982020843,35.9051697121286,,
87,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
87,S2_po4_removal,26651390.794077374,151500000,5.684506342298174,55.82867104008575,5.9937841557701095,
87,S3_multi_treatment,52978124.93755248,808000000,15.251577909796225,91.83774239113065,51.193685706122515,92.19788938329802
87,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
87,S5_fertilizer_policy,12251050.431003757,50000000,4.081282685235292,26.568578196410446,,
88,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
88,S2_po4_removal,32402203.818123713,151500000,4.675607895388295,67.3385111958284,8.920738435130799,
88,S3_multi_treatment,46157172.16731009,808000000,17.505405163712567,69.21790890964249,80.1086978087997,67.42820886081414
88,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
88,S5_fertilizer_policy,8847682.924737833,50000000,5.651197090280172,19.187771445952873,,
89,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
89,S2_po4_removal,33299729.4044754,151500000,4.549586519451981,69.74391664503348,7.524051204207159,
89,S3_multi_treatment,68072589.30810054,808000000,11.86968217622727,94.9255104049806,77.08577597369145,92.57900627895033
89,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
89,S5_fertilizer_policy,2739995.951487966,50000000,18.248202145279556,5.942167743488117,,
90,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
90,S2_po4_removal,37046037.47002196,151500000,4.089506202184117,77.19966170893184,9.559273340774643,
90,S3_multi_treatment,44409227.095189616,808000000,18.1944170806684,74.23028515548481,48.69008664165061,89.93413779373904
90,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
90,S5_fertilizer_policy,7118998.197193466,50000000,7.023460129504118,15.438811663331226,,
91,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
91,S2_po4_removal,27903206.087904356,151500000,5.429483605673296,59.97439080105812,1.6392390500364495,
91,S3_multi_treatment,55036210.15484512,808000000,14.681243452750127,85.91544785864204,84.1739216520041,85.51196606881614
91,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
91,S5_fertilizer_policy,8138560.779711351,50000000,6.143592381179384,17.649914160404293,,
92,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
92,S2_po4_removal,24900907.165220194,151500000,6.084115690837335,47.01207686176286,21.271463978186393,
92,S3_multi_treatment,57339274.89133575,808000000,14.091562921422518,92.53014345059447,76.6844520940333,97.95381598962194
92,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
92,S5_fertilizer_policy,3524425.373856634,50000000,14.186709802649915,7.6433422317608635,,
93,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
93,S2_po4_removal,26688046.451170936,151500000,5.676698752648977,56.91903413758887,2.9175643187112925,
93,S3_multi_treatment,55465352.932448454,808000000,14.567652728795712,96.66960461487436,53.97409595625622,86.99734079826118
93,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
93,S5_fertilizer_policy,7380336.279561073,50000000,6.77475904972905,16.005569698994172,,
94,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
94,S2_po4_removal,32419889.043768056,151500000,4.673057325873922,66.5384328322553,11.472207923630883,
94,S3_multi_treatment,52929751.82007031,808000000,15.265516504719683,86.74075275213592,67.6874446326688,85.86769687022337
94,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
94,S5_fertilizer_policy,7538990.649323598,50000000,6.632187560079548,16.349639871015526,,
95,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
95,S2_po4_removal,22543255.39752181,151500000,6.72041359282362,44.196296390214854,14.280734072423101,
95,S3_multi_treatment,55947107.587759316,808000000,14.442212204313893,87.45120050903694,82.63674831031976,99.48961356508262
95,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
95,S5_fertilizer_policy,7078680.536173776,50000000,7.063463274615638,15.351375656473584,,
96,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
96,S2_po4_removal,30804026.075751156,151500000,4.9181882792671825,65.41955371263988,4.213070768223358,
96,S3_multi_treatment,47850441.93173885,808000000,16.88594644857521,73.30702337176854,72.42452893406194,98.61575234093071
96,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
96,S5_fertilizer_policy,9378360.507502012,50000000,5.331422262985477,20.33864001303271,,
97,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
97,S2_po4_removal,38608690.58224279,151500000,3.9239870017679146,79.00022665706685,14.392778279658128,
97,S3_multi_treatment,49084231.350321025,808000000,16.461498484782027,77.1164658814984,69.95601922407111,93.84348895607893
97,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
97,S5_fertilizer_policy,9460363.25874386,50000000,5.285209313055381,20.516477539778627,,
98,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
98,S2_po4_removal,26457314.758326985,151500000,5.726204695520659,52.43820803697081,15.030629002128707,
98,S3_multi_treatment,68091907.6042491,808000000,11.866314638974497,97.35671661522674,91.16759116320206,71.59109707926432
