ID_norm,Depth_bin,As,B,Br,CO3,Ca,Cl,Depth,EC,Eh,Fe,HCO3,I,K,Mg,Mn,NO3,Na,PO4,SO4,Salinity,TDS,Temperature,pH,District,Upazila,Latitude,Longitude,Period,pair_key,CBE,CBE_flag
LKKNLW-4,Medium (50–150m),4.437155,1.5499999999999998,0.09,0.0,480.7815,6303.95,85.0,21680.0,-13.200000000000003,3.85392,122.0,0.05965,110.36600000000001,178.83085,0.58659,10.95,2266.84,2.88007,2.0,12.34,13460.0,27.3,6.54,Laksmipur,Kamalnagar,22.7955,90.8397,2020-2021,LKKNLW-4_Medium (50–150m),-12.43057575702262,FAIL
LKKNLW-4,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,LKKNLW-4_Shallow (<50m),,NO_DATA
LKKNLW-4,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,LKKNLW-4_Shallow (<50m),,NO_DATA
LKKNLW-5,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,LKKNLW-5_Deep (>150m),,NO_DATA
LKKNLW-5,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,LKKNLW-5_Deep (>150m),,NO_DATA
LKKNLW-5,Medium (50–150m),,,0.11,0.0,264.3,7050.0,95.0,19440.0,22.3,61.8,48.8,0.18,15.11,523.65,0.9,20.0,253.25,1.76,1.0,11.4,11080.8,27.1,6.6,Laksmipur,Kamal Nagar,22.7955,90.84731,2012-2013,LKKNLW-5_Medium (50–150m),-48.19831045043626,FAIL
LKKNLW-5,Medium (50–150m),1.05225,1.3,0.1,18.0,101.433,3653.7,95.0,11880.5,24.4,3.03306,179.95,0.358485,46.65,60.91455,0.989095,5.85,1814.92,2.8355799999999998,1.5,6.4,6614.5,27.950000000000003,7.365,Laksmipur,Kamalnagar,22.7955,90.8473,2020-2021,LKKNLW-5_Medium (50–150m),-8.350759019415284,PASS
LKKNLW-5,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,LKKNLW-5_Shallow (<50m),,NO_DATA
LKKNLW-5,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,LKKNLW-5_Shallow (<50m),,NO_DATA
LKRGPZ-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,LKRGPZ-1_Deep (>150m),,NO_DATA
LKRGPZ-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,LKRGPZ-1_Deep (>150m),,NO_DATA
LKRGPZ-1,Medium (50–150m),11.25,1.65,0.5700000000000001,0.0,33.150000000000006,5700.0,91.0,15500.0,-24.2,7.5,472.75,1.145,16.05,41.74,0.27,9.6,2461.7,0.4024,8.6,9.0,8914.4,28.75,7.415,Laksmipur,Ramgati,22.696835,90.909825,2012-2013,LKRGPZ-1_Medium (50–150m),-19.883105162697298,FAIL
LKRGPZ-1,Medium (50–150m),1.70651,0.9,0.29,0.0,100.36,1237.8,61.0,3560.0,4.800000000000001,5.428509999999999,176.9,0.13627,30.470000000000002,53.38635,6.055429999999999,2.05,522.1525,0.38674000000000003,2.05,3.0500000000000003,2922.7,27.315,7.1,Laksmipur,Ramgati,22.69686,90.90986,2020-2021,LKRGPZ-1_Medium (50–150m),-6.45058863108217,PASS
LKRGPZ-1,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,LKRGPZ-1_Shallow (<50m),,NO_DATA
LKRGPZ-1,Shallow (<50m),40.152,0.4,0.495,3.0,159.0725,1625.4,30.0,5082.5,-18.049999999999997,1.4947,488.0,0.34414,51.434,53.263099999999994,4.61928,2.15,1035.6000000000001,1.43592,3.0,2.82,3189.5,26.0,6.475,Laksmipur,Ramgati,22.6968,90.90979,2020-2021,LKRGPZ-1_Shallow (<50m),4.26322721991494,PASS
LKRGPZ-2,Deep (>150m),3.75,0.45,0.37,0.0,79.485,500.0,182.0,1955.5,-6.8,12.1,158.6,0.54,5.575,34.595,0.10825000000000001,0.97535,241.6,0.25984999999999997,8.755,1.0350000000000001,1035.5,28.0,7.335,Laksmipur,Ramgati,22.6968,90.90983499999999,2012-2013,LKRGPZ-2_Deep (>150m),2.8536323397520826,PASS
LKRGPZ-2,Deep (>150m),2.1100350000000003,0.15000000000000002,0.095,0.0,93.10255000000001,570.6,183.0,1390.5,-18.749999999999996,4.245805,186.05,0.129295,10.4421,46.95225,0.173735,1.1,277.643,0.19258,1.5,0.5700000000000001,854.0,26.825,6.835,Laksmipur,Ramgati,22.6968,90.90986,2020-2021,LKRGPZ-2_Deep (>150m),4.508878746246537,PASS
LKRGPZ-2,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,LKRGPZ-2_Medium (50–150m),,NO_DATA
LKRGPZ-2,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,LKRGPZ-2_Medium (50–150m),,NO_DATA
LKRGPZ-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,LKRGPZ-2_Shallow (<50m),,NO_DATA
LKRGPZ-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,LKRGPZ-2_Shallow (<50m),,NO_DATA
LKRGPZ-3,Deep (>150m),0.0,0.75,0.605,2.25,73.72,1817.5,304.0,5645.0,-16.95,5.4,244.0,0.8450000000000001,23.055,71.35000000000001,0.207,12.4,1596.4,1.0425499999999999,9.265,1.5250000000000001,3009.0,28.25,7.265000000000001,Laksmipur,Ramgati,22.69681,90.90979999999999,2012-2013,LKRGPZ-3_Deep (>150m),17.71729727737564,FAIL
LKRGPZ-3,Deep (>150m),8.3113,1.45,0.125,24.0,89.8489,175.35,305.0,480.5,18.549999999999997,2.8152850000000003,247.05,0.095685,15.5085,31.9168,0.326515,1.25,61.37465,0.9715,6.0,0.22,302.0,26.25,6.355,Laksmipur,Ramgati,22.6968,90.90979,2020-2021,LKRGPZ-3_Deep (>150m),1.5723161724224846,PASS
LKRGPZ-3,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,LKRGPZ-3_Medium (50–150m),,NO_DATA
LKRGPZ-3,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,LKRGPZ-3_Medium (50–150m),,NO_DATA
LKRGPZ-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,LKRGPZ-3_Shallow (<50m),,NO_DATA
LKRGPZ-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,LKRGPZ-3_Shallow (<50m),,NO_DATA
LKRPLW-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,LKRPLW-1_Deep (>150m),,NO_DATA
LKRPLW-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,LKRPLW-1_Deep (>150m),,NO_DATA
LKRPLW-1,Medium (50–150m),12.5,,0.2,30.0,156.58,2700.0,92.0,7290.0,-23.8,10.6,396.5,0.31,7.3,224.7,0.2,6.2,1318.0,3.91,0.0,4.1,4082.4,29.7,7.41,Laksmipur,Raipur,22.9828,90.69611,2012-2013,LKRPLW-1_Medium (50–150m),0.19511690464033812,PASS
LKRPLW-1,Medium (50–150m),7.39755,0.3,0.275,12.0,36.86085,311.5,91.0,805.0,69.44999999999999,0.584465,298.9,0.013135,8.195699999999999,22.63845,0.057865,1.1,162.93,0.7940900000000001,1.55,0.38,527.0,26.65,6.52,Laksmipur,Raipur,22.9828,90.6961,2020-2021,LKRPLW-1_Medium (50–150m),-12.461242744822714,FAIL
LKRPLW-1,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,LKRPLW-1_Shallow (<50m),,NO_DATA
LKRPLW-1,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,LKRPLW-1_Shallow (<50m),,NO_DATA
LKRPLW-2,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,LKRPLW-2_Deep (>150m),,NO_DATA
LKRPLW-2,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,LKRPLW-2_Deep (>150m),,NO_DATA
LKRPLW-2,Medium (50–150m),12.5,,0.21,0.0,116.36,4150.0,89.0,11150.0,-11.3,22.5,134.2,0.32,16.8,400.84,0.9,10.8,1994.0,1.14,0.0,6.5,6244.0,27.1,7.2,Laksmipur,Raipur,22.98254,90.70296,2012-2013,LKRPLW-2_Medium (50–150m),2.9751224665977674,PASS
LKRPLW-2,Medium (50–150m),9.142349999999999,0.25,0.12000000000000001,12.0,31.481550000000002,236.85,88.0,760.0,72.15,0.626455,301.95,0.09987499999999999,7.7014499999999995,21.61125,0.077075,1.6,144.173,0.76645,1.0,0.36,481.0,26.65,6.95,Laksmipur,Raipur,22.9825,90.703,2020-2021,LKRPLW-2_Medium (50–150m),-10.287600560091564,FAIL
LKRPLW-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,LKRPLW-2_Shallow (<50m),,NO_DATA
LKRPLW-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,LKRPLW-2_Shallow (<50m),,NO_DATA
LKRPLW-3,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,LKRPLW-3_Deep (>150m),,NO_DATA
LKRPLW-3,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,LKRPLW-3_Deep (>150m),,NO_DATA
LKRPLW-3,Medium (50–150m),52.5,,0.25,0.0,99.62,3120.0,89.0,7480.0,-19.6,43.2,36.6,0.4,6.27,206.32,0.5,9.0,1375.0,0.4,0.0,4.3,4263.6,28.2,7.3,Laksmipur,Raipur,22.98235,90.71135,2012-2013,LKRPLW-3_Medium (50–150m),-3.064392973282967,PASS
LKRPLW-3,Medium (50–150m),62.98065,0.7,0.085,0.0,206.1845,1922.7,88.0,6675.5,-59.4,6.41788,402.6,0.080685,69.15950000000001,60.73725,0.161105,12.7,881.7835,2.29553,1.0,3.665,4369.5,27.990000000000002,6.64,Laksmipur,Raipur,22.9824,90.7114,2020-2021,LKRPLW-3_Medium (50–150m),-4.6944152259137715,PASS
LKRPLW-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,LKRPLW-3_Shallow (<50m),,NO_DATA
LKRPLW-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,LKRPLW-3_Shallow (<50m),,NO_DATA
LKRPLW-4,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,LKRPLW-4_Deep (>150m),,NO_DATA
LKRPLW-4,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,LKRPLW-4_Deep (>150m),,NO_DATA
LKRPLW-4,Medium (50–150m),12.5,,0.09,6.0,316.14,2450.0,89.0,5910.0,-5.9,17.7,115.9,0.14,1.26,236.74,1.1,0.8,715.6,0.28,0.0,3.4,3309.6,26.5,7.23,Laksmipur,Raipur,22.98391,90.72127,2012-2013,LKRPLW-4_Medium (50–150m),-2.9909781184607103,PASS
LKRPLW-4,Medium (50–150m),11.87125,0.1,0.09,0.0,356.50350000000003,2007.95,88.0,5965.0,-25.3,9.02325,170.8,0.73044,15.04,60.11335,6.8731,2.2,788.8240000000001,1.2612700000000001,3.5,3.145,3786.0,27.375,6.744999999999999,Laksmipur,Raipur,22.9839,90.7213,2020-2021,LKRPLW-4_Medium (50–150m),-1.3416401110065008,PASS
LKRPLW-4,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,LKRPLW-4_Shallow (<50m),,NO_DATA
LKRPLW-4,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,LKRPLW-4_Shallow (<50m),,NO_DATA
LKRPLW-5,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,LKRPLW-5_Deep (>150m),,NO_DATA
LKRPLW-5,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,LKRPLW-5_Deep (>150m),,NO_DATA
LKRPLW-5,Medium (50–150m),52.5,,0.2,30.0,257.52,2200.0,92.0,6180.0,-16.6,10.7,414.8,0.31,5.93,186.86,0.4,39.0,1450.0,3.43,1.0,3.6,3522.6,27.5,7.26,Laksmipur,Raipur,22.98642,90.73212,2012-2013,LKRPLW-5_Medium (50–150m),13.072597470254163,FAIL
LKRPLW-5,Medium (50–150m),159.6505,0.9500000000000001,0.12,18.0,115.739,1612.4,91.0,5388.5,21.650000000000002,5.3666149999999995,686.25,0.05208,33.4945,58.23805,0.726755,5.5,1114.0700000000002,3.49781,2.0,2.81,3399.5,27.490000000000002,7.15,Laksmipur,Raipur,22.9864,90.7321,2020-2021,LKRPLW-5_Medium (50–150m),2.1540324027621116,PASS
LKRPLW-5,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,LKRPLW-5_Shallow (<50m),,NO_DATA
LKRPLW-5,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,LKRPLW-5_Shallow (<50m),,NO_DATA
NKHT3LW-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,NKHT3LW-1_Deep (>150m),,NO_DATA
NKHT3LW-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,NKHT3LW-1_Deep (>150m),,NO_DATA
NKHT3LW-1,Medium (50–150m),5.0,,0.88,15.0,27.47,276.25,93.0,1447.5,-84.75,1.8,161.65,1.395,7.084999999999999,72.13,0.3,1.65,156.60000000000002,0.9349999999999999,0.0,0.75,750.2,28.450000000000003,7.699999999999999,Noakhali,Hatia 3,22.56537,91.11378,2012-2013,NKHT3LW-1_Medium (50–150m),13.310614158001513,FAIL
NKHT3LW-1,Medium (50–150m),3.828135,1.35,0.448,12.0,33.9366,215.65,93.0,849.0,1.2000000000000028,0.8048299999999999,218.9,0.018365,9.2049,24.40315,0.0853,2.0,73.05895,0.485,1.0,0.385,541.0,28.215,6.855,Noakhali,Hatia,22.565391,91.114038,2020-2021,NKHT3LW-1_Medium (50–150m),-17.307917547330394,FAIL
NKHT3LW-1,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,NKHT3LW-1_Shallow (<50m),,NO_DATA
NKHT3LW-1,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,NKHT3LW-1_Shallow (<50m),,NO_DATA
NKHT3LW-2,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,NKHT3LW-2_Deep (>150m),,NO_DATA
NKHT3LW-2,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,NKHT3LW-2_Deep (>150m),,NO_DATA
NKHT3LW-2,Medium (50–150m),5.0,,0.27,24.0,30.189999999999998,3887.5,73.0,12825.0,-57.300000000000004,2.935,213.5,0.39,18.5725,271.455,0.2,19.55,782.0,38.95,5.5,7.35,7246.0,28.549999999999997,7.35,Noakhali,Hatia 3,22.55798,91.11143,2012-2013,NKHT3LW-2_Medium (50–150m),-32.84269616315656,FAIL
NKHT3LW-2,Medium (50–150m),4.7788450000000005,0.25,0.4315,12.0,33.45615,282.25,73.0,1354.5,-5.100000000000001,1.34471,311.1,0.12208000000000001,12.706499999999998,42.1989,0.069825,0.75,205.15550000000002,0.535,2.0,0.595,827.0,27.55,6.995,Noakhali,Hatia,22.557927,91.111549,2020-2021,NKHT3LW-2_Medium (50–150m),3.256760396271394,PASS
NKHT3LW-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,NKHT3LW-2_Shallow (<50m),,NO_DATA
NKHT3LW-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,NKHT3LW-2_Shallow (<50m),,NO_DATA
NKHT3LW-3,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,NKHT3LW-3_Deep (>150m),,NO_DATA
NKHT3LW-3,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,NKHT3LW-3_Deep (>150m),,NO_DATA
NKHT3LW-3,Medium (50–150m),22.5,,0.3,21.0,21.534100000000002,2575.0,67.0,8618.5,-67.0,6.65,378.20000000000005,0.48,2.9210000000000003,174.8,0.15000000000000002,7.2,1397.0500000000002,13.0,0.0,4.9,4786.05,28.15,7.55,Noakhali,Hatia 3,22.54992,91.10583,2012-2013,NKHT3LW-3_Medium (50–150m),-2.242501343913596,PASS
NKHT3LW-3,Medium (50–150m),3.697865,0.7000000000000001,0.4015,12.0,56.737500000000004,410.55,67.0,1745.5,-12.799999999999997,0.76657,254.14999999999998,0.02046,14.1155,32.87525,0.074455,1.8,238.5765,0.395,2.0,0.855,1117.5,27.2,6.82,Noakhali,Hatia,22.549943,91.105831,2020-2021,NKHT3LW-3_Medium (50–150m),0.23585975497206008,PASS
NKHT3LW-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,NKHT3LW-3_Shallow (<50m),,NO_DATA
NKHT3LW-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,NKHT3LW-3_Shallow (<50m),,NO_DATA
NKHT3LW-4,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,NKHT3LW-4_Deep (>150m),,NO_DATA
NKHT3LW-4,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,NKHT3LW-4_Deep (>150m),,NO_DATA
NKHT3LW-4,Medium (50–150m),5.0,,0.28,27.0,28.424999999999997,3337.5,72.0,11960.0,-42.75,5.085,192.15,0.43,6.04875,201.6,0.25,8.350000000000001,1943.15,7.225,0.0,6.85,6624.4,28.75,7.25,Noakhali,Hatia 3,22.54379,91.10401,2012-2013,NKHT3LW-4_Medium (50–150m),2.1469510072384144,PASS
NKHT3LW-4,Medium (50–150m),14.5956,0.7,0.5185,6.0,68.7217,357.1,72.0,1698.0,-24.9,1.085745,191.95,0.28964999999999996,15.383000000000001,37.61835,0.07192,1.75,151.3,0.405,1.0,0.86,1084.5,27.105,6.755,Noakhali,Hatia,22.543752,91.10409,2020-2021,NKHT3LW-4_Medium (50–150m),0.2251960083023253,PASS
NKHT3LW-4,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,NKHT3LW-4_Shallow (<50m),,NO_DATA
NKHT3LW-4,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,NKHT3LW-4_Shallow (<50m),,NO_DATA
NKHT3LW-5,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,NKHT3LW-5_Deep (>150m),,NO_DATA
NKHT3LW-5,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,NKHT3LW-5_Deep (>150m),,NO_DATA
NKHT3LW-5,Medium (50–150m),10.0,,0.29000000000000004,57.0,24.9,2765.0,72.0,8070.0,-63.05,3.35,420.9,0.41000000000000003,3.18,170.17,0.3,6.75,1610.75,21.05,0.0,4.45,4423.6,28.25,7.4,Noakhali,Hatia 3,22.52858,91.08944,2012-2013,NKHT3LW-5_Medium (50–150m),-1.179444483291635,PASS
NKHT3LW-5,Medium (50–150m),0.027,0.8,0.47250000000000003,6.0,68.6682,542.95,72.0,1741.5,-25.0,0.83711,193.05,0.11220000000000001,15.466000000000001,38.166000000000004,0.097245,2.3,185.702,0.36,1.0,0.86,1096.0,27.2,6.755,Noakhali,Hatia,22.528566,91.089455,2020-2021,NKHT3LW-5_Medium (50–150m),-10.862416203544553,FAIL
NKHT3LW-5,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,NKHT3LW-5_Shallow (<50m),,NO_DATA
NKHT3LW-5,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,NKHT3LW-5_Shallow (<50m),,NO_DATA
NRNRLW-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,NRNRLW-1_Deep (>150m),,NO_DATA
NRNRLW-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,NRNRLW-1_Deep (>150m),,NO_DATA
NRNRLW-1,Medium (50–150m),7.5,,0.25,12.0,81.9,37.5,92.0,2930.0,-20.6,0.9,140.3,0.39,5.38,84.76,0.0,1.9,850.2,0.16,8.0,1.5,1464.0,26.0,7.39,Narail,Narail Sadar,23.16968,89.51569,2012-2013,NRNRLW-1_Medium (50–150m),84.82218150977103,FAIL
NRNRLW-1,Medium (50–150m),0.42557,1.05,0.08499999999999999,0.0,124.564,857.05,91.0,2769.5,27.6,0.5258700000000001,362.95,0.084985,9.912849999999999,47.8989,0.7773049999999999,1.1,441.546,0.24913000000000002,37.0,1.38,1762.5,27.15,7.635,Narail,Narail Sadar,23.16962,89.5156,2020-2021,NRNRLW-1_Medium (50–150m),-2.0704352581604506,PASS
NRNRLW-1,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,NRNRLW-1_Shallow (<50m),,NO_DATA
NRNRLW-1,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,NRNRLW-1_Shallow (<50m),,NO_DATA
NRNRLW-2,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,NRNRLW-2_Deep (>150m),,NO_DATA
NRNRLW-2,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,NRNRLW-2_Deep (>150m),,NO_DATA
NRNRLW-2,Medium (50–150m),7.5,,0.06,15.0,0.4,525.0,86.0,2450.0,-22.3,0.4,298.9,0.1,2.93,24.7,0.1,1.8,759.9,0.2,0.0,1.2,1225.0,26.6,7.38,Narail,Narail Sadar,23.17632,89.53808,2012-2013,NRNRLW-2_Medium (50–150m),26.977497640655777,FAIL
NRNRLW-2,Medium (50–150m),2.187245,1.0499999999999998,0.13,0.0,62.39945,593.75,85.0,2537.5,-37.8,1.1124049999999999,451.4,0.01778,5.4265,28.60105,0.785005,0.9500000000000001,337.4525,0.26208,45.0,1.275,1616.0,26.9,7.8100000000000005,Narail,Narail Sadar,23.17634,89.52915,2020-2021,NRNRLW-2_Medium (50–150m),-10.455894361423704,FAIL
NRNRLW-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,NRNRLW-2_Shallow (<50m),,NO_DATA
NRNRLW-2,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,NRNRLW-2_Shallow (<50m),,NO_DATA
NRNRLW-3,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,NRNRLW-3_Deep (>150m),,NO_DATA
NRNRLW-3,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,NRNRLW-3_Deep (>150m),,NO_DATA
NRNRLW-3,Medium (50–150m),7.5,,0.08,21.0,1.08,575.0,92.0,2680.0,-7.4,0.1,237.9,0.13,3.79,58.72,0.1,1.3,786.7,0.22,0.0,1.4,1338.0,25.9,7.05,Narail,Narail Sadar,23.17841,89.52922,2012-2013,NRNRLW-3_Medium (50–150m),30.57855726864703,FAIL
NRNRLW-3,Medium (50–150m),2.04913,0.25,0.11,0.0,102.9515,630.35,91.0,2871.5,9.350000000000001,3.650295,411.75,0.087325,7.08525,47.6112,1.3157800000000002,1.15,383.3625,0.18195,45.5,1.445,1806.0,26.65,7.65,Narail,Narail Sadar,23.17995,89.55694,2020-2021,NRNRLW-3_Medium (50–150m),1.1451522993231316,PASS
NRNRLW-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,NRNRLW-3_Shallow (<50m),,NO_DATA
NRNRLW-3,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,NRNRLW-3_Shallow (<50m),,NO_DATA
NRNRLW-4,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,NRNRLW-4_Deep (>150m),,NO_DATA
NRNRLW-4,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,NRNRLW-4_Deep (>150m),,NO_DATA
NRNRLW-4,Medium (50–150m),7.5,,0.06,18.0,29.06,747.5,92.0,3030.0,-21.5,1.3,189.1,0.08,2.69,49.36,0.0,1.4,1132.4,0.39,0.0,1.6,1513.0,25.2,7.36,Narail,Narail Sadar,23.18002,89.54744,2012-2013,NRNRLW-4_Medium (50–150m),37.7222434821194,FAIL
NRNRLW-4,Medium (50–150m),4.17656,0.8,0.195,18.0,92.31784999999999,1111.3,91.0,2989.5,59.75,0.913255,356.85,0.048485,6.360849999999999,38.9328,0.909605,1.15,672.486,0.40879,43.0,1.475,1865.0,28.075000000000003,7.390000000000001,Narail,Narail Sadar,23.18003,89.54742,2020-2021,NRNRLW-4_Medium (50–150m),-1.8818226295668508,PASS
NRNRLW-4,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,NRNRLW-4_Shallow (<50m),,NO_DATA
NRNRLW-4,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,NRNRLW-4_Shallow (<50m),,NO_DATA
NRNRLW-5,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,NRNRLW-5_Deep (>150m),,NO_DATA
NRNRLW-5,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,NRNRLW-5_Deep (>150m),,NO_DATA
NRNRLW-5,Medium (50–150m),7.5,,0.12,6.0,57.58,975.0,86.0,3470.0,-25.3,0.6,164.7,0.18,4.54,77.86,0.0,1.6,975.3,0.12,17.0,1.8,1737.0,25.7,7.45,Narail,Narail Sadar,23.17999,89.55697,2012-2013,NRNRLW-5_Medium (50–150m),25.484824125037676,FAIL
NRNRLW-5,Medium (50–150m),2.322925,0.6,0.15000000000000002,12.0,107.5125,878.3,85.0,2702.0,35.7,1.52339,310.55,0.08616,10.69725,42.9202,1.2761900000000002,1.2999999999999998,560.195,0.45335,26.0,1.31,1685.5,27.415,7.494999999999999,Narail,Narail Sadar,23.17999,89.55686,2020-2021,NRNRLW-5_Medium (50–150m),4.340557159136998,PASS
NRNRLW-5,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,NRNRLW-5_Shallow (<50m),,NO_DATA
NRNRLW-5,Shallow (<50m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,NRNRLW-5_Shallow (<50m),,NO_DATA
PKGCPZ-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,PKGCPZ-1_Deep (>150m),,NO_DATA
PKGCPZ-1,Deep (>150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,PKGCPZ-1_Deep (>150m),,NO_DATA
PKGCPZ-1,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-2013,PKGCPZ-1_Medium (50–150m),,NO_DATA
PKGCPZ-1,Medium (50–150m),,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,PKGCPZ-1_Medium (50–150m),,NO_DATA
